asset_id,relative_path,baseline_rating,candidate_rating,expected_rating,expected_action,whole_asset_or_clip,content_title,summary,tags,clip_suggestions,error
asset_35c7b26bc726,Robert-iPhone/IMG_4278.MOV,4,4,,,,两名男生在餐桌旁说笑互动,画面展现了两名年轻男生在户外餐桌旁轻松愉快的聊天互动。两人神情自然，不时发出真诚的欢笑，展现出深厚的友情与青春活力，非常适合用作青春、旅行或日常Vlog的黄金B-roll素材。,朋友、欢笑、日常互动、青春、男生、食堂、聊天,"[{""in"": ""00:03"", ""out"": ""00:19"", ""role"": ""友情互动高光"", ""subject_type"": ""people"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""两名男生互动自然，笑容真挚灿烂，情绪饱满，是极佳的展现友情与生活气息的片段。"", ""audio_strategy"": ""保留原声中的笑声，增强画面真实感与感染力"", ""tags"": [""真挚笑容"", ""朋友聊天"", ""青春活力"", ""自然互动""]}]",
asset_3c58cc80f7b5,QiWei-Action/dji_mimo_20230108_014246_20230107174246_1783443331727_video(1).mp4,4,4,,,,游客驾驶全地形越野车在山谷河滩中穿行,本视频以第一人称视角记录了一支越野车队在山谷中骑行全地形车（ATV）的过程。画面前半段为绿意盎然的山间泥路，后半段转入乱石密布的峡谷河滩，背景伴有壮丽的岩石峭壁，整体充满户外探险的动感与活力，非常适合作为旅拍户外活动的高光B-roll。,全地形车、越野骑行、山谷探险、第一人称视角、户外运动、河滩、车队,"[{""in"": ""00:31"", ""out"": ""01:10"", ""role"": ""高光镜头"", ""subject_type"": ""activity"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""车队进入乱石河滩区域，背景出现壮丽的岩石峭壁，越野感和探险氛围更强，画面极具视觉冲击力。"", ""audio_strategy"": ""保留引擎轰鸣声与碎石碰撞声"", ""tags"": [""河滩越野"", ""岩石峭壁"", ""探险氛围"", ""第一人称视角""]}, {""in"": ""00:00"", ""out"": ""00:30"", ""role"": ""活动展示"", ""subject_type"": ""activity"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""第一人称视角记录车队在山间泥路上穿行的画面，绿植茂密，画面平稳，适合展现户外越野的轻松氛围。"", ""audio_strategy"": ""保留环境风声与引擎声"", ""tags"": [""山路骑行"", ""绿色山谷"", ""车队穿行""]}, {""in"": ""01:10"", ""out"": ""01:22"", ""role"": ""互动与收尾"", ""subject_type"": ""activity"", ""shot_scale"": ""close_up"", ""rating"": 4, ""reason"": ""第一人称视角拉近，前方骑手回头互动，左侧露出拍摄者侧脸，增强了旅途的真实感与人际互动温度，适合作为片段收尾。"", ""audio_strategy"": ""保留人声互动与风声"", ""tags"": [""骑手互动"", ""侧脸特写"", ""旅途真实感""]}]",
asset_49ba9c5ba398,Robert-iPhone/IMG_4283.MOV,4,4,,,,民宿房间内推镜头至窗外山景,镜头从民宿房间内的床铺开始，平稳向前推移至阳台玻璃门，展现窗外绿意盎然的山景。该镜头画面稳定，适合作为旅拍中展现住宿环境与周边自然风光的过渡或开场镜头。,民宿、客房、推镜头、山景、阳台、自然风光、空镜头,"[{""in"": ""00:00"", ""out"": ""00:04"", ""role"": ""过场镜头"", ""subject_type"": ""building"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""运镜平稳，从室内床铺自然过渡到窗外开阔的山景，空间延伸感强，适合用于段落切换。"", ""audio_strategy"": ""建议静音，后期添加风声或鸟鸣等自然环境音效"", ""tags"": [""推镜头"", ""民宿内景"", ""窗外山景"", ""空间过渡""]}]",
asset_19c9d3250a4a,Baymax-Phone/448c94fb03a77fe3591be85d5d9bcb6d_raw.mp4,4,3,,,,漂流游客在岸边整理相机和头盔,画面展现了一名身穿救生衣、戴着头盔和护目镜的男子在漂流岸边整理运动相机和头盔的场景，背景中可见许多漂流皮划艇。该素材适合作为漂流活动、户外运动或旅行Vlog的趣味花絮与细节补充。,漂流、户外运动、运动相机、救生衣、游客、花絮、峡谷景区,"[{""in"": ""00:02"", ""out"": ""00:07"", ""role"": ""花絮片段"", ""subject_type"": ""people_landscape"", ""shot_scale"": ""medium"", ""rating"": 3, ""reason"": ""男子在岸边整理运动相机和头盔，神情真实，背景漂流场景交代清晰，适合作为漂流体验的真实花絮。"", ""audio_strategy"": ""保留现场环境音"", ""tags"": [""漂流花絮"", ""运动相机"", ""真实记录""]}]",
asset_db7ca8e21e85,Robert-iPhone/copy_8D60C065-B0E7-4821-964F-D77B058248C6.mov,4,3,,,,落日余晖下车辆在城市快速路行驶,视频记录了黄昏时分车辆在城市快速路上行驶的画面，天空中展现出柔和的晚霞与云彩。画面具有较强的行进感，适合作为旅途或一天的收尾过渡镜头。,晚霞、公路旅行、城市路景、黄昏、车载镜头、行进感,"[{""in"": ""00:02"", ""out"": ""00:09"", ""role"": ""过场过渡"", ""subject_type"": ""landscape"", ""shot_scale"": ""wide"", ""rating"": 3, ""reason"": ""该时段避开了开头的桥梁遮挡，晚霞与天空云彩展现得最为充分，车辆行驶平稳，适合作为旅途过渡。"", ""audio_strategy"": ""建议静音并添加背景音乐"", ""tags"": [""晚霞"", ""公路旅行"", ""城市路景"", ""黄昏""]}]",
asset_7d780ff509fe,Robert-iPhone/IMG_4288.MOV,4,4,,,,男子在户外烧烤聚餐上持麦克风发言,画面展示了一名年轻男子在夜间户外烧烤聚餐活动中手持麦克风和礼盒进行发言，镜头平移展现了旁听的食客与热闹的背景。视频整体曝光正常，人物神态自然，适合作为活动记录或Vlog的现场花絮片段。,聚餐、发言、烧烤摊、夜市、麦克风、欢聚、人物,"[{""in"": ""00:08"", ""out"": ""00:36"", ""role"": ""活动花絮"", ""subject_type"": ""activity"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""该片段镜头平移展现了发言男子与听众的互动，结尾处男子露出温暖笑容，氛围融洽，技术指标稳定，非常适合作为成片中的核心叙事片段。"", ""audio_strategy"": ""保留现场发言原声"", ""tags"": [""现场发言"", ""听众互动"", ""温馨笑容"", ""聚会氛围""]}]",
asset_0536b39c93fa,Action6/DJI_20260613112538_0090_D.MP4,4,5,,,,游客在山谷中驾驶全地形越野车,视频记录了游客在绿色山谷中体验全地形越野车（ATV）的场景。开篇有精彩的人物近景互动，随后镜头展现了多辆越野车在泥泞山路和河道中穿行的远景，适合作为户外探险或旅游Vlog的动感片段。,全地形车、越野体验、山谷探险、户外运动、朋友出行、动感,"[{""in"": ""00:01"", ""out"": ""00:07"", ""role"": ""高光画面"", ""subject_type"": ""people_landscape"", ""shot_scale"": ""medium"", ""rating"": 5, ""reason"": ""人物近景互动，面对镜头微笑挥手，情绪极佳，画面稳定，是完美的旅拍高光时刻。"", ""audio_strategy"": ""保留环境音与人声笑声"", ""tags"": [""人物特写"", ""微笑挥手"", ""越野车"", ""快乐氛围""]}, {""in"": ""00:25"", ""out"": ""00:34"", ""role"": ""动作展示"", ""subject_type"": ""activity"", ""shot_scale"": ""wide"", ""rating"": 4, ""reason"": ""越野车由远及近驶向镜头，动感十足，背景山峦起伏，画面构图良好。"", ""audio_strategy"": ""保留引擎轰鸣声"", ""tags"": [""越野驾驶"", ""动感镜头"", ""山谷风光""]}, {""in"": ""00:48"", ""out"": ""00:56"", ""role"": ""过场镜头"", ""subject_type"": ""activity"", ""shot_scale"": ""wide"", ""rating"": 4, ""reason"": ""两辆越野车在山谷泥泞道路上并排前行，展现团队探险的旅途感。"", ""audio_strategy"": ""保留环境音"", ""tags"": [""团队出行"", ""河道穿行"", ""户外探险""]}]",
asset_8e9bddf980e5,jixin-Nano/dji_mimo_20260613_103226_20260613103227_1781320043386_video.MP4,4,3,,,,游客在山谷乱石滩驾驶全地形越野车,画面展现了多名游客在群山环抱的乱石河滩上驾驶全地形越野车穿行的场景。镜头稳定，适合作为户外探险或旅拍的活动花絮及过渡B-roll。,全地形车、越野体验、乱石滩、山谷、户外探险、群山,"[{""in"": ""00:00"", ""out"": ""00:03"", ""role"": ""活动花絮"", ""subject_type"": ""activity"", ""shot_scale"": ""wide"", ""rating"": 3, ""reason"": ""画面展示了多辆越野车在乱石滩上行驶的动态，画面稳定，适合作为户外运动的过渡镜头。"", ""audio_strategy"": ""保留引擎轰鸣声与环境音"", ""tags"": [""越野车"", ""户外运动"", ""山谷"", ""乱石滩""]}]",
asset_b9d7cb9dd0a1,Robert-iPhone/IMG_4338.MOV,4,3,,,,男子在五彩溶洞内指点钟乳石景观,画面展示了一名男子在色彩斑斓的溶洞内，沿着台阶拾级而上，并伸手指向或触摸玻璃防护栏，观察身旁的钟乳石奇观。该素材适合作为溶洞旅游、地质科普或旅途纪实的插画镜头。,溶洞、钟乳石、游客、地质奇观、彩色灯光、探险、旅游纪实,"[{""in"": ""00:02"", ""out"": ""00:07"", ""role"": ""细节插片"", ""subject_type"": ""people_landscape"", ""shot_scale"": ""medium"", ""rating"": 3, ""reason"": ""男子指向并观察钟乳石的动作较为自然，画面色彩丰富，展现了游客在溶洞内的真实互动。"", ""audio_strategy"": ""保留环境音"", ""tags"": [""溶洞观光"", ""互动细节"", ""钟乳石"", ""旅游纪实""]}]",
asset_2dc71a50d977,Robert-iPhone/IMG_4345.MOV,4,3,,,,从台阶摇向木质凉亭与远山风光,视频通过摇镜头从地面的水泥台阶过渡到木质凉亭，最终展现凉亭外开阔的远山、河流和村落风光，适合用作环境交代或过场B-roll。,凉亭、远山、风景、空镜头、摇镜头、自然风光,"[{""in"": ""00:04"", ""out"": ""00:10"", ""role"": ""环境交代"", ""subject_type"": ""landscape"", ""shot_scale"": ""wide"", ""rating"": 3, ""reason"": ""从凉亭内部向外展示开阔的远山与河流风光，构图具有框架感，适合作为空镜头使用。"", ""audio_strategy"": ""静音并替换为成片BGM"", ""tags"": [""远山"", ""凉亭"", ""框架构图"", ""空镜头""]}]",
asset_c054fc048448,Robert-iPhone/IMG_4301.MOV,5,4,,,,朋友们在夜市大排档聚餐举杯欢笑,本视频记录了一群年轻朋友在夜市大排档聚餐的热烈场景。画面中大家举杯共饮、勾肩搭背、亲切交谈，洋溢着浓厚的青春与友情氛围，非常适合作为旅拍或生活Vlog中展现友情与市井烟火气的温馨片段。,朋友聚餐、举杯欢庆、夜市大排档、友情氛围、欢声笑语、生活Vlog,"[{""in"": ""01:05"", ""out"": ""01:35"", ""role"": ""情感高光"", ""subject_type"": ""activity"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""朋友之间勾肩搭背、亲密互动的画面，展现出极佳的友情氛围和真实的情感流露。"", ""audio_strategy"": ""保留欢笑声与环境音"", ""tags"": [""朋友"", ""欢笑"", ""勾肩搭背"", ""温馨""]}, {""in"": ""01:50"", ""out"": ""02:10"", ""role"": ""气氛高潮"", ""subject_type"": ""activity"", ""shot_scale"": ""wide"", ""rating"": 4, ""reason"": ""大家站起来共同举杯，镜头展示了丰盛的食物和热烈的聚餐氛围，适合作为聚会片段的收尾或高潮。"", ""audio_strategy"": ""保留举杯欢呼声"", ""tags"": [""举杯"", ""聚餐"", ""美食"", ""热闹""]}]",
asset_3dbefc668b8b,jixin-Nano/dji_mimo_20260612_153416_20260612153417_1781257191686_video.MP4,5,5,,,,游客在峡谷中体验激流漂流,视频记录了游客在峡谷中进行激流漂流的刺激过程。画面展示了皮艇在急流中穿行、水花迎面扑来以及游客兴奋尖叫的生动瞬间，非常适合作为户外运动或夏日旅拍Vlog的高光镜头。,漂流、激流勇进、户外运动、水上娱乐、刺激体验、峡谷、夏日消暑,"[{""in"": ""00:12"", ""out"": ""00:24"", ""role"": ""高光镜头"", ""subject_type"": ""activity"", ""shot_scale"": ""medium"", ""rating"": 5, ""reason"": ""第一人称视角记录皮艇冲下陡坡、水花迎面扑来的刺激瞬间，游客表情生动，视觉冲击力极强。"", ""audio_strategy"": ""保留现场急流声与游客尖叫声。"", ""tags"": [""冲坡"", ""水花四溅"", ""第一人称视角"", ""刺激瞬间""]}, {""in"": ""00:03"", ""out"": ""00:09"", ""role"": ""趣味过场"", ""subject_type"": ""activity"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""展示游客在漂流过程中互相泼水嬉戏的欢乐场景，互动感强，氛围轻松愉快。"", ""audio_strategy"": ""保留泼水声与欢笑声。"", ""tags"": [""泼水嬉戏"", ""欢笑"", ""互动""]}]",
asset_7a799c8168cd,Robert-iPhone/IMG_4292.MOV,4,4,,,,红衣男子在聚会现场手持麦克风唱歌,视频记录了一名身穿红色球衣、脸上涂有油彩的男子在户外聚会现场手持麦克风唱歌或发言的画面。镜头中段扫过旁听的观众，展现了热闹的聚会氛围，适合作为活动花絮素材。,唱歌、聚会、麦克风、红衣男子、活动花絮、现场互动,"[{""in"": ""00:00"", ""out"": ""00:24"", ""role"": ""现场花絮"", ""subject_type"": ""people"", ""shot_scale"": ""medium"", ""rating"": 4, ""reason"": ""该片段画面最稳定，清晰记录了男子手持麦克风唱歌的正面中景，表情丰富且无剧烈抖动，技术可用性高。"", ""audio_strategy"": ""保留现场原声，展现真实的唱歌或发言内容。"", ""tags"": [""唱歌"", ""红衣男子"", ""麦克风"", ""专注""]}]",
asset_164c5788ff39,Robert-iPhone/IMG_4308.MOV,3,3,,,,多人结伴在山间土路行走合影,画面记录了一群年轻人在山间泥泞小路上行走并向镜头互动的场景，随后镜头下摇呈现第一人称行进视角。视频整体呈逆时针90度旋转，需在剪辑时进行旋转矫正，可用作旅拍团队出游的记录或过渡片段。,户外徒步、朋友合影、第一人称视角、山林、团队出行、欢快,"[{""in"": ""00:00"", ""out"": ""00:06"", ""role"": ""团队介绍"", ""subject_type"": ""people_landscape"", ""shot_scale"": ""wide"", ""rating"": 3, ""reason"": ""画面展示了完整的团队成员，大家面向镜头互动，氛围欢快，适合作为出游成员介绍"", ""audio_strategy"": ""保留人声笑语"", ""tags"": [""团队合影"", ""镜头互动"", ""欢快氛围""]}, {""in"": ""00:07"", ""out"": ""00:10"", ""role"": ""主观过渡"", ""subject_type"": ""people_landscape"", ""shot_scale"": ""close_up"", ""rating"": 3, ""reason"": ""第一人称视角的步行镜头，适合作为旅途中行进过程的快速过渡剪辑"", ""audio_strategy"": ""保留脚步声与环境音"", ""tags"": [""第一人称"", ""行进视角"", ""转场过渡""]}]",
